Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
CHINO HILLS HIGH SCHOOL50564,Chino Hills,San Bernardino,Adm,Female,CHINO HILLS HIGH SCHOOL,72
CHINO HILLS HIGH SCHOOL50564,Chino Hills,San Bernardino,App,Female,CHINO HILLS HIGH SCHOOL,114
CHINO HILLS HIGH SCHOOL50564,Chino Hills,San Bernardino,Enr,All,CHINO HILLS HIGH SCHOOL,92
CHINO HILLS HIGH SCHOOL50564,Chino Hills,San Bernardino,Adm,All,CHINO HILLS HIGH SCHOOL,138
CHINO HILLS HIGH SCHOOL50564,Chino Hills,San Bernardino,App,All,CHINO HILLS HIGH SCHOOL,221
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,Adm,Male,CHOWCHILLA UNION HIGH SCHOOL,5
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,App,Male,CHOWCHILLA UNION HIGH SCHOOL,10
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,Enr,Female,CHOWCHILLA UNION HIGH SCHOOL,5
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,Adm,Female,CHOWCHILLA UNION HIGH SCHOOL,8
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,App,Female,CHOWCHILLA UNION HIGH SCHOOL,15
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,Enr,All,CHOWCHILLA UNION HIGH SCHOOL,6
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,Adm,All,CHOWCHILLA UNION HIGH SCHOOL,13
CHOWCHILLA UNION HIGH SCHOOL50570,Chowchilla,Madera,App,All,CHOWCHILLA UNION HIGH SCHOOL,25
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,Enr,Male,CHRISTOPHER HIGH SCHOOL,10
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,Adm,Male,CHRISTOPHER HIGH SCHOOL,20
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,App,Male,CHRISTOPHER HIGH SCHOOL,32
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,Enr,Female,CHRISTOPHER HIGH SCHOOL,11
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,Adm,Female,CHRISTOPHER HIGH SCHOOL,25
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,App,Female,CHRISTOPHER HIGH SCHOOL,51
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,Enr,All,CHRISTOPHER HIGH SCHOOL,21
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,Adm,All,CHRISTOPHER HIGH SCHOOL,45
CHRISTOPHER HIGH SCHOOL54364,Gilroy,Santa Clara,App,All,CHRISTOPHER HIGH SCHOOL,83
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,Enr,Male,CHULA VISTA SENIOR HIGH SCHOOL,11
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,Adm,Male,CHULA VISTA SENIOR HIGH SCHOOL,17
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,App,Male,CHULA VISTA SENIOR HIGH SCHOOL,32
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,Enr,Female,CHULA VISTA SENIOR HIGH SCHOOL,18
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,Adm,Female,CHULA VISTA SENIOR HIGH SCHOOL,32
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,App,Female,CHULA VISTA SENIOR HIGH SCHOOL,62
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,Enr,All,CHULA VISTA SENIOR HIGH SCHOOL,29
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,Adm,All,CHULA VISTA SENIOR HIGH SCHOOL,49
CHULA VISTA SENIOR HIGH SCHOOL50580,Chula Vista,San Diego,App,All,CHULA VISTA SENIOR HIGH SCHOOL,96
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,Enr,Male,CITRUS HILL HIGH SCHOOL,23
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,Adm,Male,CITRUS HILL HIGH SCHOOL,38
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,App,Male,CITRUS HILL HIGH SCHOOL,65
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,Enr,Female,CITRUS HILL HIGH SCHOOL,37
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,Adm,Female,CITRUS HILL HIGH SCHOOL,57
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,App,Female,CITRUS HILL HIGH SCHOOL,106
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,Enr,All,CITRUS HILL HIGH SCHOOL,60
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,Adm,All,CITRUS HILL HIGH SCHOOL,95
CITRUS HILL HIGH SCHOOL53978,Perris,Riverside,App,All,CITRUS HILL HIGH SCHOOL,171
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,Enr,Male,CITRUS VALLEY HIGH SCHOOL,20
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,Adm,Male,CITRUS VALLEY HIGH SCHOOL,31
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,App,Male,CITRUS VALLEY HIGH SCHOOL,48
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,Enr,Female,CITRUS VALLEY HIGH SCHOOL,27
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,Adm,Female,CITRUS VALLEY HIGH SCHOOL,43
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,App,Female,CITRUS VALLEY HIGH SCHOOL,67
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,Enr,All,CITRUS VALLEY HIGH SCHOOL,47
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,Adm,All,CITRUS VALLEY HIGH SCHOOL,75
CITRUS VALLEY HIGH SCHOOL54331,Redlands,San Bernardino,App,All,CITRUS VALLEY HIGH SCHOOL,116
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,Adm,Male,CITY ARTS AND TECH HIGH SCHOOL,3
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,Enr,Female,CITY ARTS AND TECH HIGH SCHOOL,5
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,Adm,Female,CITY ARTS AND TECH HIGH SCHOOL,7
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,App,Female,CITY ARTS AND TECH HIGH SCHOOL,15
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,Enr,All,CITY ARTS AND TECH HIGH SCHOOL,6
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,Adm,All,CITY ARTS AND TECH HIGH SCHOOL,10
CITY ARTS AND TECH HIGH SCHOOL54047,San Francisco,San Francisco,App,All,CITY ARTS AND TECH HIGH SCHOOL,19
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,Enr,Male,CITY HONORS HIGH SCHOOL,3
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,Adm,Male,CITY HONORS HIGH SCHOOL,5
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,App,Male,CITY HONORS HIGH SCHOOL,17
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,Enr,Female,CITY HONORS HIGH SCHOOL,4
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,Adm,Female,CITY HONORS HIGH SCHOOL,11
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,App,Female,CITY HONORS HIGH SCHOOL,28
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,Enr,All,CITY HONORS HIGH SCHOOL,7
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,Adm,All,CITY HONORS HIGH SCHOOL,16
CITY HONORS HIGH SCHOOL51261,Inglewood,Los Angeles,App,All,CITY HONORS HIGH SCHOOL,45
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,Enr,Male,CLAIREMONT HIGH SCHOOL,16
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,Adm,Male,CLAIREMONT HIGH SCHOOL,22
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,App,Male,CLAIREMONT HIGH SCHOOL,27
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,Enr,Female,CLAIREMONT HIGH SCHOOL,6
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,Adm,Female,CLAIREMONT HIGH SCHOOL,18
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,App,Female,CLAIREMONT HIGH SCHOOL,29
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,Enr,All,CLAIREMONT HIGH SCHOOL,22
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,Adm,All,CLAIREMONT HIGH SCHOOL,40
CLAIREMONT HIGH SCHOOL52837,San Diego,San Diego,App,All,CLAIREMONT HIGH SCHOOL,56
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,Enr,Male,CLAREMONT HIGH SCHOOL,23
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,Adm,Male,CLAREMONT HIGH SCHOOL,50
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,App,Male,CLAREMONT HIGH SCHOOL,84
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,Enr,Female,CLAREMONT HIGH SCHOOL,34
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,Adm,Female,CLAREMONT HIGH SCHOOL,78
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,App,Female,CLAREMONT HIGH SCHOOL,110
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,Enr,All,CLAREMONT HIGH SCHOOL,57
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,Adm,All,CLAREMONT HIGH SCHOOL,129
CLAREMONT HIGH SCHOOL50590,Claremont,Los Angeles,App,All,CLAREMONT HIGH SCHOOL,196
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,Enr,Male,CLARK MAGNET HIGH SCHOOL,11
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,Adm,Male,CLARK MAGNET HIGH SCHOOL,19
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,App,Male,CLARK MAGNET HIGH SCHOOL,46
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,Enr,Female,CLARK MAGNET HIGH SCHOOL,13
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,Adm,Female,CLARK MAGNET HIGH SCHOOL,25
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,App,Female,CLARK MAGNET HIGH SCHOOL,54
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,Enr,All,CLARK MAGNET HIGH SCHOOL,24
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,Adm,All,CLARK MAGNET HIGH SCHOOL,44
CLARK MAGNET HIGH SCHOOL51301,La Crescenta,Los Angeles,App,All,CLARK MAGNET HIGH SCHOOL,100
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,Enr,Male,CLASSICAL ACADEMY HIGH SCHOOL,3
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,Adm,Male,CLASSICAL ACADEMY HIGH SCHOOL,11
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,App,Male,CLASSICAL ACADEMY HIGH SCHOOL,15
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,Enr,Female,CLASSICAL ACADEMY HIGH SCHOOL,10
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,Adm,Female,CLASSICAL ACADEMY HIGH SCHOOL,16
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,App,Female,CLASSICAL ACADEMY HIGH SCHOOL,32
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,Enr,All,CLASSICAL ACADEMY HIGH SCHOOL,13
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,Adm,All,CLASSICAL ACADEMY HIGH SCHOOL,27
CLASSICAL ACADEMY HIGH SCHOOL54194,Escondido,San Diego,App,All,CLASSICAL ACADEMY HIGH SCHOOL,47
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,Enr,Male,CLAYTON VALLEY HIGH SCHOOL,15
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,Adm,Male,CLAYTON VALLEY HIGH SCHOOL,22
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,App,Male,CLAYTON VALLEY HIGH SCHOOL,44
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,Enr,Female,CLAYTON VALLEY HIGH SCHOOL,24
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,Adm,Female,CLAYTON VALLEY HIGH SCHOOL,43
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,App,Female,CLAYTON VALLEY HIGH SCHOOL,86
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,Enr,All,CLAYTON VALLEY HIGH SCHOOL,40
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,Adm,All,CLAYTON VALLEY HIGH SCHOOL,66
CLAYTON VALLEY HIGH SCHOOL50658,Concord,Contra Costa,App,All,CLAYTON VALLEY HIGH SCHOOL,131
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,Adm,Male,CLEAR LAKE HIGH SCHOOL,4
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,App,Male,CLEAR LAKE HIGH SCHOOL,5
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,Enr,Female,CLEAR LAKE HIGH SCHOOL,6
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,Adm,Female,CLEAR LAKE HIGH SCHOOL,7
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,App,Female,CLEAR LAKE HIGH SCHOOL,9
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,Enr,All,CLEAR LAKE HIGH SCHOOL,8
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,Adm,All,CLEAR LAKE HIGH SCHOOL,11
CLEAR LAKE HIGH SCHOOL51345,Lakeport,Lake,App,All,CLEAR LAKE HIGH SCHOOL,14
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,Enr,Male,CLEVELAND HIGH SCHOOL,18
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,Adm,Male,CLEVELAND HIGH SCHOOL,44
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,App,Male,CLEVELAND HIGH SCHOOL,80
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,Enr,Female,CLEVELAND HIGH SCHOOL,45
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,Adm,Female,CLEVELAND HIGH SCHOOL,76
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,App,Female,CLEVELAND HIGH SCHOOL,131
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,Enr,All,CLEVELAND HIGH SCHOOL,63
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,Adm,All,CLEVELAND HIGH SCHOOL,120
CLEVELAND HIGH SCHOOL52618,Reseda,Los Angeles,App,All,CLEVELAND HIGH SCHOOL,211
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,Adm,Male,CLOVERDALE HIGH SCHOOL,5
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,App,Male,CLOVERDALE HIGH SCHOOL,6
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,Enr,Female,CLOVERDALE HIGH SCHOOL,3
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,Adm,Female,CLOVERDALE HIGH SCHOOL,8
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,App,Female,CLOVERDALE HIGH SCHOOL,10
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,Enr,All,CLOVERDALE HIGH SCHOOL,5
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,Adm,All,CLOVERDALE HIGH SCHOOL,13
CLOVERDALE HIGH SCHOOL50610,Cloverdale,Sonoma,App,All,CLOVERDALE HIGH SCHOOL,16
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,Enr,Male,CLOVIS EAST HIGH SCHOOL,7
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,Adm,Male,CLOVIS EAST HIGH SCHOOL,14
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,App,Male,CLOVIS EAST HIGH SCHOOL,33
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,Enr,Female,CLOVIS EAST HIGH SCHOOL,14
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,Adm,Female,CLOVIS EAST HIGH SCHOOL,30
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,App,Female,CLOVIS EAST HIGH SCHOOL,54
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,Enr,All,CLOVIS EAST HIGH SCHOOL,21
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,Adm,All,CLOVIS EAST HIGH SCHOOL,44
CLOVIS EAST HIGH SCHOOL50622,Clovis,Fresno,App,All,CLOVIS EAST HIGH SCHOOL,88
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,Enr,Male,CLOVIS HIGH SCHOOL,9
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,Adm,Male,CLOVIS HIGH SCHOOL,20
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,App,Male,CLOVIS HIGH SCHOOL,37
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,Enr,Female,CLOVIS HIGH SCHOOL,17
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,Adm,Female,CLOVIS HIGH SCHOOL,28
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,App,Female,CLOVIS HIGH SCHOOL,35
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,Enr,All,CLOVIS HIGH SCHOOL,26
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,Adm,All,CLOVIS HIGH SCHOOL,48
CLOVIS HIGH SCHOOL50615,Clovis,Fresno,App,All,CLOVIS HIGH SCHOOL,72
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,Enr,Male,CLOVIS NORTH HIGH SCHOOL,22
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,Adm,Male,CLOVIS NORTH HIGH SCHOOL,44
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,App,Male,CLOVIS NORTH HIGH SCHOOL,71
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,Enr,Female,CLOVIS NORTH HIGH SCHOOL,29
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,Adm,Female,CLOVIS NORTH HIGH SCHOOL,47
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,App,Female,CLOVIS NORTH HIGH SCHOOL,67
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,Enr,All,CLOVIS NORTH HIGH SCHOOL,51
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,Adm,All,CLOVIS NORTH HIGH SCHOOL,93
CLOVIS NORTH HIGH SCHOOL50628,Fresno,Fresno,App,All,CLOVIS NORTH HIGH SCHOOL,142
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,Enr,Male,CLOVIS WEST HIGH SCHOOL,7
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,Adm,Male,CLOVIS WEST HIGH SCHOOL,9
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,App,Male,CLOVIS WEST HIGH SCHOOL,19
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,Enr,Female,CLOVIS WEST HIGH SCHOOL,13
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,Adm,Female,CLOVIS WEST HIGH SCHOOL,26
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,App,Female,CLOVIS WEST HIGH SCHOOL,45
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,Enr,All,CLOVIS WEST HIGH SCHOOL,20
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,Adm,All,CLOVIS WEST HIGH SCHOOL,35
CLOVIS WEST HIGH SCHOOL50982,Fresno,Fresno,App,All,CLOVIS WEST HIGH SCHOOL,64
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,Enr,Male,COACHELLA VALLEY HIGH SCHOOL,14
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,Adm,Male,COACHELLA VALLEY HIGH SCHOOL,21
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,App,Male,COACHELLA VALLEY HIGH SCHOOL,44
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,Enr,Female,COACHELLA VALLEY HIGH SCHOOL,22
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,Adm,Female,COACHELLA VALLEY HIGH SCHOOL,35
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,App,Female,COACHELLA VALLEY HIGH SCHOOL,70
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,Enr,All,COACHELLA VALLEY HIGH SCHOOL,37
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,Adm,All,COACHELLA VALLEY HIGH SCHOOL,57
COACHELLA VALLEY HIGH SCHOOL50620,Thermal,Riverside,App,All,COACHELLA VALLEY HIGH SCHOOL,115
COALINGA HIGH SCHOOL50630,Coalinga,Fresno,Enr,Female,COALINGA HIGH SCHOOL,3
COALINGA HIGH SCHOOL50630,Coalinga,Fresno,Adm,Female,COALINGA HIGH SCHOOL,6
COALINGA HIGH SCHOOL50630,Coalinga,Fresno,App,Female,COALINGA HIGH SCHOOL,12
COALINGA HIGH SCHOOL50630,Coalinga,Fresno,Enr,All,COALINGA HIGH SCHOOL,4
COALINGA HIGH SCHOOL50630,Coalinga,Fresno,Adm,All,COALINGA HIGH SCHOOL,8
COALINGA HIGH SCHOOL50630,Coalinga,Fresno,App,All,COALINGA HIGH SCHOOL,15
COAST UNION HIGH SCHOOL50440,Cambria,San Luis Obispo,Enr,Female,COAST UNION HIGH SCHOOL,3
COAST UNION HIGH SCHOOL50440,Cambria,San Luis Obispo,Adm,Female,COAST UNION HIGH SCHOOL,6
COAST UNION HIGH SCHOOL50440,Cambria,San Luis Obispo,App,Female,COAST UNION HIGH SCHOOL,8
COAST UNION HIGH SCHOOL50440,Cambria,San Luis Obispo,Enr,All,COAST UNION HIGH SCHOOL,4
COAST UNION HIGH SCHOOL50440,Cambria,San Luis Obispo,Adm,All,COAST UNION HIGH SCHOOL,7
COAST UNION HIGH SCHOOL50440,Cambria,San Luis Obispo,App,All,COAST UNION HIGH SCHOOL,10
COLFAX HIGH SCHOOL50637,Colfax,Placer,Enr,Male,COLFAX HIGH SCHOOL,6
COLFAX HIGH SCHOOL50637,Colfax,Placer,Adm,Male,COLFAX HIGH SCHOOL,11
COLFAX HIGH SCHOOL50637,Colfax,Placer,App,Male,COLFAX HIGH SCHOOL,13
COLFAX HIGH SCHOOL50637,Colfax,Placer,Enr,Female,COLFAX HIGH SCHOOL,3
COLFAX HIGH SCHOOL50637,Colfax,Placer,Adm,Female,COLFAX HIGH SCHOOL,7
COLFAX HIGH SCHOOL50637,Colfax,Placer,App,Female,COLFAX HIGH SCHOOL,13
COLFAX HIGH SCHOOL50637,Colfax,Placer,Enr,All,COLFAX HIGH SCHOOL,9
COLFAX HIGH SCHOOL50637,Colfax,Placer,Adm,All,COLFAX HIGH SCHOOL,19
COLFAX HIGH SCHOOL50637,Colfax,Placer,App,All,COLFAX HIGH SCHOOL,28
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,Enr,Male,COLISEUM COLLEGE PREP ACADEMY,9
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,Adm,Male,COLISEUM COLLEGE PREP ACADEMY,11
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,App,Male,COLISEUM COLLEGE PREP ACADEMY,19
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,Enr,Female,COLISEUM COLLEGE PREP ACADEMY,8
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,Adm,Female,COLISEUM COLLEGE PREP ACADEMY,16
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,App,Female,COLISEUM COLLEGE PREP ACADEMY,19
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,Enr,All,COLISEUM COLLEGE PREP ACADEMY,17
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,Adm,All,COLISEUM COLLEGE PREP ACADEMY,27
COLISEUM COLLEGE PREP ACADEMY54412,Oakland,Alameda,App,All,COLISEUM COLLEGE PREP ACADEMY,38
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,Enr,Male,COLLEGE PARK HIGH SCHOOL,19
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,Adm,Male,COLLEGE PARK HIGH SCHOOL,30
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,App,Male,COLLEGE PARK HIGH SCHOOL,51
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,Enr,Female,COLLEGE PARK HIGH SCHOOL,21
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,Adm,Female,COLLEGE PARK HIGH SCHOOL,34
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,App,Female,COLLEGE PARK HIGH SCHOOL,60
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,Enr,All,COLLEGE PARK HIGH SCHOOL,40
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,Adm,All,COLLEGE PARK HIGH SCHOOL,65
COLLEGE PARK HIGH SCHOOL50659,Pleasant Hill,Contra Costa,App,All,COLLEGE PARK HIGH SCHOOL,113
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,Enr,Male,COLONY HIGH SCHOOL,12
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,Adm,Male,COLONY HIGH SCHOOL,19
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,App,Male,COLONY HIGH SCHOOL,33
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,Enr,Female,COLONY HIGH SCHOOL,24
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,Adm,Female,COLONY HIGH SCHOOL,35
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,App,Female,COLONY HIGH SCHOOL,56
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,Enr,All,COLONY HIGH SCHOOL,37
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,Adm,All,COLONY HIGH SCHOOL,55
COLONY HIGH SCHOOL52384,Ontario,San Bernardino,App,All,COLONY HIGH SCHOOL,90
COLTON HIGH SCHOOL50640,Colton,San Bernardino,Enr,Male,COLTON HIGH SCHOOL,6
