Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,Female,BELLFLOWER HIGH SCHOOL,21
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,Female,BELLFLOWER HIGH SCHOOL,30
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Enr,All,BELLFLOWER HIGH SCHOOL,21
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,All,BELLFLOWER HIGH SCHOOL,32
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,All,BELLFLOWER HIGH SCHOOL,48
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,Male,BELMONT HIGH SCHOOL,7
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,Male,BELMONT HIGH SCHOOL,14
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,Male,BELMONT HIGH SCHOOL,27
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,Female,BELMONT HIGH SCHOOL,14
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,Female,BELMONT HIGH SCHOOL,27
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,Female,BELMONT HIGH SCHOOL,47
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,All,BELMONT HIGH SCHOOL,21
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,All,BELMONT HIGH SCHOOL,41
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,All,BELMONT HIGH SCHOOL,74
BENICIA HIGH SCHOOL50280,Benicia,Solano,Enr,Male,BENICIA HIGH SCHOOL,15
BENICIA HIGH SCHOOL50280,Benicia,Solano,Adm,Male,BENICIA HIGH SCHOOL,24
BENICIA HIGH SCHOOL50280,Benicia,Solano,App,Male,BENICIA HIGH SCHOOL,40
BENICIA HIGH SCHOOL50280,Benicia,Solano,Enr,Female,BENICIA HIGH SCHOOL,12
BENICIA HIGH SCHOOL50280,Benicia,Solano,Adm,Female,BENICIA HIGH SCHOOL,28
BENICIA HIGH SCHOOL50280,Benicia,Solano,App,Female,BENICIA HIGH SCHOOL,43
BENICIA HIGH SCHOOL50280,Benicia,Solano,Enr,All,BENICIA HIGH SCHOOL,27
BENICIA HIGH SCHOOL50280,Benicia,Solano,Adm,All,BENICIA HIGH SCHOOL,52
BENICIA HIGH SCHOOL50280,Benicia,Solano,App,All,BENICIA HIGH SCHOOL,83
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Enr,Male,BENJAMIN FRANKLIN HIGH SCHOOL,8
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Adm,Male,BENJAMIN FRANKLIN HIGH SCHOOL,16
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,App,Male,BENJAMIN FRANKLIN HIGH SCHOOL,26
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Enr,Female,BENJAMIN FRANKLIN HIGH SCHOOL,15
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Adm,Female,BENJAMIN FRANKLIN HIGH SCHOOL,25
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,App,Female,BENJAMIN FRANKLIN HIGH SCHOOL,37
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Enr,All,BENJAMIN FRANKLIN HIGH SCHOOL,23
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Adm,All,BENJAMIN FRANKLIN HIGH SCHOOL,41
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,App,All,BENJAMIN FRANKLIN HIGH SCHOOL,63
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Enr,Male,BERKELEY HIGH SCHOOL,51
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Adm,Male,BERKELEY HIGH SCHOOL,115
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,App,Male,BERKELEY HIGH SCHOOL,152
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Enr,Female,BERKELEY HIGH SCHOOL,60
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Adm,Female,BERKELEY HIGH SCHOOL,172
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,App,Female,BERKELEY HIGH SCHOOL,221
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Enr,All,BERKELEY HIGH SCHOOL,112
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Adm,All,BERKELEY HIGH SCHOOL,289
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,App,All,BERKELEY HIGH SCHOOL,375
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Enr,Male,BEVERLY HILLS HIGH SCHOOL,12
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Adm,Male,BEVERLY HILLS HIGH SCHOOL,44
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,App,Male,BEVERLY HILLS HIGH SCHOOL,77
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Enr,Female,BEVERLY HILLS HIGH SCHOOL,23
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Adm,Female,BEVERLY HILLS HIGH SCHOOL,53
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,App,Female,BEVERLY HILLS HIGH SCHOOL,98
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Enr,All,BEVERLY HILLS HIGH SCHOOL,35
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Adm,All,BEVERLY HILLS HIGH SCHOOL,97
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,App,All,BEVERLY HILLS HIGH SCHOOL,175
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Enr,Male,BIG BEAR HIGH SCHOOL,4
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Adm,Male,BIG BEAR HIGH SCHOOL,5
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,App,Male,BIG BEAR HIGH SCHOOL,8
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Adm,Female,BIG BEAR HIGH SCHOOL,3
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,App,Female,BIG BEAR HIGH SCHOOL,5
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Enr,All,BIG BEAR HIGH SCHOOL,6
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Adm,All,BIG BEAR HIGH SCHOOL,8
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,App,All,BIG BEAR HIGH SCHOOL,13
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Enr,Male,BIRMINGHAM COMMUNITY HS,13
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Adm,Male,BIRMINGHAM COMMUNITY HS,21
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,App,Male,BIRMINGHAM COMMUNITY HS,45
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Enr,Female,BIRMINGHAM COMMUNITY HS,15
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Adm,Female,BIRMINGHAM COMMUNITY HS,27
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,App,Female,BIRMINGHAM COMMUNITY HS,64
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Enr,All,BIRMINGHAM COMMUNITY HS,28
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Adm,All,BIRMINGHAM COMMUNITY HS,48
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,App,All,BIRMINGHAM COMMUNITY HS,109
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,App,Male,BISHOP UNION HIGH SCHOOL,5
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,Enr,Female,BISHOP UNION HIGH SCHOOL,5
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,Adm,Female,BISHOP UNION HIGH SCHOOL,10
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,App,Female,BISHOP UNION HIGH SCHOOL,14
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,Enr,All,BISHOP UNION HIGH SCHOOL,6
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,Adm,All,BISHOP UNION HIGH SCHOOL,12
BISHOP UNION HIGH SCHOOL50345,Bishop,Inyo,App,All,BISHOP UNION HIGH SCHOOL,19
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,Enr,Male,BLAIR HIGH SCHOOL,3
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,Adm,Male,BLAIR HIGH SCHOOL,3
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,App,Male,BLAIR HIGH SCHOOL,9
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,Enr,Female,BLAIR HIGH SCHOOL,7
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,Adm,Female,BLAIR HIGH SCHOOL,12
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,App,Female,BLAIR HIGH SCHOOL,19
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,Enr,All,BLAIR HIGH SCHOOL,10
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,Adm,All,BLAIR HIGH SCHOOL,15
BLAIR HIGH SCHOOL52373,Pasadena,Los Angeles,App,All,BLAIR HIGH SCHOOL,28
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,Enr,Male,BLOOMINGTON HIGH SCHOOL,10
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,Adm,Male,BLOOMINGTON HIGH SCHOOL,12
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,App,Male,BLOOMINGTON HIGH SCHOOL,21
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,Enr,Female,BLOOMINGTON HIGH SCHOOL,13
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,Adm,Female,BLOOMINGTON HIGH SCHOOL,21
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,App,Female,BLOOMINGTON HIGH SCHOOL,36
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,Enr,All,BLOOMINGTON HIGH SCHOOL,24
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,Adm,All,BLOOMINGTON HIGH SCHOOL,34
BLOOMINGTON HIGH SCHOOL50348,Bloomington,San Bernardino,App,All,BLOOMINGTON HIGH SCHOOL,58
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,Enr,Male,BOLSA GRANDE HIGH SCHOOL,24
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,Adm,Male,BOLSA GRANDE HIGH SCHOOL,52
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,App,Male,BOLSA GRANDE HIGH SCHOOL,78
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,Enr,Female,BOLSA GRANDE HIGH SCHOOL,40
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,Adm,Female,BOLSA GRANDE HIGH SCHOOL,73
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,App,Female,BOLSA GRANDE HIGH SCHOOL,111
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,Enr,All,BOLSA GRANDE HIGH SCHOOL,64
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,Adm,All,BOLSA GRANDE HIGH SCHOOL,125
BOLSA GRANDE HIGH SCHOOL51028,Garden Grove,Orange,App,All,BOLSA GRANDE HIGH SCHOOL,189
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,Enr,Male,BONITA HIGH SCHOOL,11
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,Adm,Male,BONITA HIGH SCHOOL,28
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,App,Male,BONITA HIGH SCHOOL,38
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,Enr,Female,BONITA HIGH SCHOOL,24
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,Adm,Female,BONITA HIGH SCHOOL,41
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,App,Female,BONITA HIGH SCHOOL,71
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,Enr,All,BONITA HIGH SCHOOL,35
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,Adm,All,BONITA HIGH SCHOOL,69
BONITA HIGH SCHOOL51370,La Verne,Los Angeles,App,All,BONITA HIGH SCHOOL,110
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,Enr,Male,BONITA VISTA HIGH SCHOOL,18
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,Adm,Male,BONITA VISTA HIGH SCHOOL,29
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,App,Male,BONITA VISTA HIGH SCHOOL,52
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,Enr,Female,BONITA VISTA HIGH SCHOOL,22
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,Adm,Female,BONITA VISTA HIGH SCHOOL,31
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,App,Female,BONITA VISTA HIGH SCHOOL,61
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,Enr,All,BONITA VISTA HIGH SCHOOL,40
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,Adm,All,BONITA VISTA HIGH SCHOOL,60
BONITA VISTA HIGH SCHOOL50572,Chula Vista,San Diego,App,All,BONITA VISTA HIGH SCHOOL,113
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,Enr,Male,BRANHAM HIGH SCHOOL,15
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,Adm,Male,BRANHAM HIGH SCHOOL,25
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,App,Male,BRANHAM HIGH SCHOOL,41
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,Enr,Female,BRANHAM HIGH SCHOOL,19
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,Adm,Female,BRANHAM HIGH SCHOOL,38
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,App,Female,BRANHAM HIGH SCHOOL,63
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,Enr,All,BRANHAM HIGH SCHOOL,34
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,Adm,All,BRANHAM HIGH SCHOOL,65
BRANHAM HIGH SCHOOL53082,San Jose,Santa Clara,App,All,BRANHAM HIGH SCHOOL,106
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,Enr,Male,BRAWLEY UNION HIGH SCHOOL,7
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,Adm,Male,BRAWLEY UNION HIGH SCHOOL,10
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,App,Male,BRAWLEY UNION HIGH SCHOOL,13
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,Enr,Female,BRAWLEY UNION HIGH SCHOOL,4
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,Adm,Female,BRAWLEY UNION HIGH SCHOOL,11
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,App,Female,BRAWLEY UNION HIGH SCHOOL,15
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,Enr,All,BRAWLEY UNION HIGH SCHOOL,11
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,Adm,All,BRAWLEY UNION HIGH SCHOOL,21
BRAWLEY UNION HIGH SCHOOL50365,Brawley,Imperial,App,All,BRAWLEY UNION HIGH SCHOOL,28
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,Enr,Male,BREA OLINDA HIGH SCHOOL,16
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,Adm,Male,BREA OLINDA HIGH SCHOOL,30
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,App,Male,BREA OLINDA HIGH SCHOOL,51
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,Enr,Female,BREA OLINDA HIGH SCHOOL,11
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,Adm,Female,BREA OLINDA HIGH SCHOOL,36
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,App,Female,BREA OLINDA HIGH SCHOOL,58
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,Enr,All,BREA OLINDA HIGH SCHOOL,27
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,Adm,All,BREA OLINDA HIGH SCHOOL,66
BREA OLINDA HIGH SCHOOL50370,Brea,Orange,App,All,BREA OLINDA HIGH SCHOOL,109
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Enr,Male,BRET HARTE UNION HIGH SCHOOL,5
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Adm,Male,BRET HARTE UNION HIGH SCHOOL,7
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,App,Male,BRET HARTE UNION HIGH SCHOOL,12
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Enr,Female,BRET HARTE UNION HIGH SCHOOL,11
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Adm,Female,BRET HARTE UNION HIGH SCHOOL,16
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,App,Female,BRET HARTE UNION HIGH SCHOOL,20
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Enr,All,BRET HARTE UNION HIGH SCHOOL,16
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,Adm,All,BRET HARTE UNION HIGH SCHOOL,23
BRET HARTE UNION HIGH SCHOOL50100,Altaville,Calaveras,App,All,BRET HARTE UNION HIGH SCHOOL,32
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Adm,Male,BRIGHT STAR SECONDARY ACADEMY,9
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,App,Male,BRIGHT STAR SECONDARY ACADEMY,23
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Enr,Female,BRIGHT STAR SECONDARY ACADEMY,14
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Adm,Female,BRIGHT STAR SECONDARY ACADEMY,23
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,App,Female,BRIGHT STAR SECONDARY ACADEMY,33
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Enr,All,BRIGHT STAR SECONDARY ACADEMY,14
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,Adm,All,BRIGHT STAR SECONDARY ACADEMY,32
BRIGHT STAR SECONDARY ACADEMY54207,Los Angeles,Los Angeles,App,All,BRIGHT STAR SECONDARY ACADEMY,56
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Enr,Male,BUCKINGHAM COLLEGIATE CHR ACDM,4
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Adm,Male,BUCKINGHAM COLLEGIATE CHR ACDM,7
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,App,Male,BUCKINGHAM COLLEGIATE CHR ACDM,12
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Adm,Female,BUCKINGHAM COLLEGIATE CHR ACDM,6
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,App,Female,BUCKINGHAM COLLEGIATE CHR ACDM,11
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Enr,All,BUCKINGHAM COLLEGIATE CHR ACDM,6
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,Adm,All,BUCKINGHAM COLLEGIATE CHR ACDM,13
BUCKINGHAM COLLEGIATE CHR ACDM53596,Vacaville,Solano,App,All,BUCKINGHAM COLLEGIATE CHR ACDM,23
BUENA HIGH SCHOOL53647,Ventura,Ventura,Enr,Male,BUENA HIGH SCHOOL,5
BUENA HIGH SCHOOL53647,Ventura,Ventura,Adm,Male,BUENA HIGH SCHOOL,11
BUENA HIGH SCHOOL53647,Ventura,Ventura,App,Male,BUENA HIGH SCHOOL,20
BUENA HIGH SCHOOL53647,Ventura,Ventura,Enr,Female,BUENA HIGH SCHOOL,10
BUENA HIGH SCHOOL53647,Ventura,Ventura,Adm,Female,BUENA HIGH SCHOOL,15
BUENA HIGH SCHOOL53647,Ventura,Ventura,App,Female,BUENA HIGH SCHOOL,28
BUENA HIGH SCHOOL53647,Ventura,Ventura,Enr,All,BUENA HIGH SCHOOL,15
BUENA HIGH SCHOOL53647,Ventura,Ventura,Adm,All,BUENA HIGH SCHOOL,26
BUENA HIGH SCHOOL53647,Ventura,Ventura,App,All,BUENA HIGH SCHOOL,48
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Enr,Male,BUENA PARK HIGH SCHOOL,12
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Adm,Male,BUENA PARK HIGH SCHOOL,20
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,App,Male,BUENA PARK HIGH SCHOOL,36
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Enr,Female,BUENA PARK HIGH SCHOOL,20
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Adm,Female,BUENA PARK HIGH SCHOOL,50
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,App,Female,BUENA PARK HIGH SCHOOL,62
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Enr,All,BUENA PARK HIGH SCHOOL,32
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,Adm,All,BUENA PARK HIGH SCHOOL,70
BUENA PARK HIGH SCHOOL50378,Buena Park,Orange,App,All,BUENA PARK HIGH SCHOOL,98
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Enr,Male,BUHACH COLONY HIGH SCHOOL,16
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Adm,Male,BUHACH COLONY HIGH SCHOOL,18
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,App,Male,BUHACH COLONY HIGH SCHOOL,31
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Enr,Female,BUHACH COLONY HIGH SCHOOL,24
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Adm,Female,BUHACH COLONY HIGH SCHOOL,31
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,App,Female,BUHACH COLONY HIGH SCHOOL,45
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Enr,All,BUHACH COLONY HIGH SCHOOL,40
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,Adm,All,BUHACH COLONY HIGH SCHOOL,49
BUHACH COLONY HIGH SCHOOL50181,Atwater,Merced,App,All,BUHACH COLONY HIGH SCHOOL,76
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Enr,Male,BULLARD HIGH SCHOOL,11
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Adm,Male,BULLARD HIGH SCHOOL,22
BULLARD HIGH SCHOOL50973,Fresno,Fresno,App,Male,BULLARD HIGH SCHOOL,30
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Enr,Female,BULLARD HIGH SCHOOL,21
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Adm,Female,BULLARD HIGH SCHOOL,31
BULLARD HIGH SCHOOL50973,Fresno,Fresno,App,Female,BULLARD HIGH SCHOOL,47
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Enr,All,BULLARD HIGH SCHOOL,32
BULLARD HIGH SCHOOL50973,Fresno,Fresno,Adm,All,BULLARD HIGH SCHOOL,53
BULLARD HIGH SCHOOL50973,Fresno,Fresno,App,All,BULLARD HIGH SCHOOL,77
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Enr,Male,BURBANK SENIOR HIGH SCHOOL,23
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Adm,Male,BURBANK SENIOR HIGH SCHOOL,42
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,App,Male,BURBANK SENIOR HIGH SCHOOL,64
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Enr,Female,BURBANK SENIOR HIGH SCHOOL,35
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Adm,Female,BURBANK SENIOR HIGH SCHOOL,62
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,App,Female,BURBANK SENIOR HIGH SCHOOL,113
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Enr,All,BURBANK SENIOR HIGH SCHOOL,58
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,Adm,All,BURBANK SENIOR HIGH SCHOOL,104
BURBANK SENIOR HIGH SCHOOL50385,Burbank,Los Angeles,App,All,BURBANK SENIOR HIGH SCHOOL,177
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Enr,Male,BURLINGAME HIGH SCHOOL,13
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Adm,Male,BURLINGAME HIGH SCHOOL,36
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,App,Male,BURLINGAME HIGH SCHOOL,55
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Enr,Female,BURLINGAME HIGH SCHOOL,20
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Adm,Female,BURLINGAME HIGH SCHOOL,38
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,App,Female,BURLINGAME HIGH SCHOOL,65
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Enr,All,BURLINGAME HIGH SCHOOL,33
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,Adm,All,BURLINGAME HIGH SCHOOL,74
BURLINGAME HIGH SCHOOL50410,Burlingame,San Mateo,App,All,BURLINGAME HIGH SCHOOL,120
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Enr,Male,C K MCCLATCHY HIGH SCHOOL,23
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Adm,Male,C K MCCLATCHY HIGH SCHOOL,36
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,App,Male,C K MCCLATCHY HIGH SCHOOL,55
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Enr,Female,C K MCCLATCHY HIGH SCHOOL,18
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Adm,Female,C K MCCLATCHY HIGH SCHOOL,33
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,App,Female,C K MCCLATCHY HIGH SCHOOL,62
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Enr,All,C K MCCLATCHY HIGH SCHOOL,41
C K MCCLATCHY HIGH SCHOOL52705,Sacramento,Sacramento,Adm,All,C K MCCLATCHY HIGH SCHOOL,69
