Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,Adm,Male,ENCINAL HIGH SCHOOL,30
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,App,Male,ENCINAL HIGH SCHOOL,39
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,Enr,Female,ENCINAL HIGH SCHOOL,19
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,Adm,Female,ENCINAL HIGH SCHOOL,27
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,App,Female,ENCINAL HIGH SCHOOL,36
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,Enr,All,ENCINAL HIGH SCHOOL,36
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,Adm,All,ENCINAL HIGH SCHOOL,57
ENCINAL HIGH SCHOOL50015,Alameda,Alameda,App,All,ENCINAL HIGH SCHOOL,75
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,Enr,Female,ENCORE JR/SR HIGH SCHOOL,4
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,Adm,Female,ENCORE JR/SR HIGH SCHOOL,7
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,App,Female,ENCORE JR/SR HIGH SCHOOL,16
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,Enr,All,ENCORE JR/SR HIGH SCHOOL,5
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,Adm,All,ENCORE JR/SR HIGH SCHOOL,9
ENCORE JR/SR HIGH SCHOOL54307,Hesperia,San Bernardino,App,All,ENCORE JR/SR HIGH SCHOOL,20
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,Adm,Male,ENGINEERING & TECH ACAD AT THS,3
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,Adm,Female,ENGINEERING & TECH ACAD AT THS,3
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,Adm,All,ENGINEERING & TECH ACAD AT THS,6
ENGINEERING & TECH ACAD AT THS54441,Los Angeles,Los Angeles,App,All,ENGINEERING & TECH ACAD AT THS,8
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,Enr,Male,ENTERPRISE HIGH SCHOOL,3
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,Adm,Male,ENTERPRISE HIGH SCHOOL,4
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,App,Male,ENTERPRISE HIGH SCHOOL,11
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,Enr,Female,ENTERPRISE HIGH SCHOOL,3
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,Adm,Female,ENTERPRISE HIGH SCHOOL,9
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,App,Female,ENTERPRISE HIGH SCHOOL,10
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,Enr,All,ENTERPRISE HIGH SCHOOL,6
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,Adm,All,ENTERPRISE HIGH SCHOOL,13
ENTERPRISE HIGH SCHOOL52580,Redding,Shasta,App,All,ENTERPRISE HIGH SCHOOL,21
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,Enr,Male,ENVIRONMENTAL CHARTER HS,9
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,Adm,Male,ENVIRONMENTAL CHARTER HS,19
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,App,Male,ENVIRONMENTAL CHARTER HS,27
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,Enr,Female,ENVIRONMENTAL CHARTER HS,14
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,Adm,Female,ENVIRONMENTAL CHARTER HS,28
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,App,Female,ENVIRONMENTAL CHARTER HS,39
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,Enr,All,ENVIRONMENTAL CHARTER HS,23
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,Adm,All,ENVIRONMENTAL CHARTER HS,47
ENVIRONMENTAL CHARTER HS51472,Lawndale,Los Angeles,App,All,ENVIRONMENTAL CHARTER HS,66
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,Enr,Male,ENVISION ACAD ARTS/TECHNOLOGY,3
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,Adm,Male,ENVISION ACAD ARTS/TECHNOLOGY,7
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,App,Male,ENVISION ACAD ARTS/TECHNOLOGY,10
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,Enr,Female,ENVISION ACAD ARTS/TECHNOLOGY,5
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,Adm,Female,ENVISION ACAD ARTS/TECHNOLOGY,5
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,App,Female,ENVISION ACAD ARTS/TECHNOLOGY,12
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,Enr,All,ENVISION ACAD ARTS/TECHNOLOGY,8
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,Adm,All,ENVISION ACAD ARTS/TECHNOLOGY,12
ENVISION ACAD ARTS/TECHNOLOGY54285,Oakland,Alameda,App,All,ENVISION ACAD ARTS/TECHNOLOGY,22
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,Enr,Male,ERNEST RIGHETTI HIGH SCHOOL,6
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,Adm,Male,ERNEST RIGHETTI HIGH SCHOOL,15
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,App,Male,ERNEST RIGHETTI HIGH SCHOOL,30
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,Enr,Female,ERNEST RIGHETTI HIGH SCHOOL,13
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,Adm,Female,ERNEST RIGHETTI HIGH SCHOOL,22
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,App,Female,ERNEST RIGHETTI HIGH SCHOOL,36
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,Enr,All,ERNEST RIGHETTI HIGH SCHOOL,19
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,Adm,All,ERNEST RIGHETTI HIGH SCHOOL,37
ERNEST RIGHETTI HIGH SCHOOL53303,Santa Maria,Santa Barbara,App,All,ERNEST RIGHETTI HIGH SCHOOL,66
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,Adm,Male,ESCALON HIGH SCHOOL,4
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,Enr,Female,ESCALON HIGH SCHOOL,3
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,Adm,Female,ESCALON HIGH SCHOOL,7
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,App,Female,ESCALON HIGH SCHOOL,10
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,Enr,All,ESCALON HIGH SCHOOL,3
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,Adm,All,ESCALON HIGH SCHOOL,11
ESCALON HIGH SCHOOL50870,Escalon,San Joaquin,App,All,ESCALON HIGH SCHOOL,14
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,Enr,Male,ESCONDIDO CHARTER HIGH SCHOOL,4
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,Adm,Male,ESCONDIDO CHARTER HIGH SCHOOL,8
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,App,Male,ESCONDIDO CHARTER HIGH SCHOOL,12
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,Enr,Female,ESCONDIDO CHARTER HIGH SCHOOL,7
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,Adm,Female,ESCONDIDO CHARTER HIGH SCHOOL,15
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,App,Female,ESCONDIDO CHARTER HIGH SCHOOL,24
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,Enr,All,ESCONDIDO CHARTER HIGH SCHOOL,11
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,Adm,All,ESCONDIDO CHARTER HIGH SCHOOL,23
ESCONDIDO CHARTER HIGH SCHOOL50871,Escondido,San Diego,App,All,ESCONDIDO CHARTER HIGH SCHOOL,36
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,Enr,Male,ESCONDIDO HIGH SCHOOL,13
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,Adm,Male,ESCONDIDO HIGH SCHOOL,25
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,App,Male,ESCONDIDO HIGH SCHOOL,48
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,Enr,Female,ESCONDIDO HIGH SCHOOL,12
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,Adm,Female,ESCONDIDO HIGH SCHOOL,29
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,App,Female,ESCONDIDO HIGH SCHOOL,66
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,Enr,All,ESCONDIDO HIGH SCHOOL,25
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,Adm,All,ESCONDIDO HIGH SCHOOL,54
ESCONDIDO HIGH SCHOOL50880,Escondido,San Diego,App,All,ESCONDIDO HIGH SCHOOL,114
ESPARTO HIGH SCHOOL50885,Esparto,Yolo,Adm,All,ESPARTO HIGH SCHOOL,3
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,Enr,Male,ESPERANZA HIGH SCHOOL,14
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,Adm,Male,ESPERANZA HIGH SCHOOL,21
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,App,Male,ESPERANZA HIGH SCHOOL,32
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,Enr,Female,ESPERANZA HIGH SCHOOL,12
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,Adm,Female,ESPERANZA HIGH SCHOOL,21
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,App,Female,ESPERANZA HIGH SCHOOL,35
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,Enr,All,ESPERANZA HIGH SCHOOL,26
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,Adm,All,ESPERANZA HIGH SCHOOL,42
ESPERANZA HIGH SCHOOL50093,Anaheim,Orange,App,All,ESPERANZA HIGH SCHOOL,67
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,Enr,Male,ESTANCIA HIGH SCHOOL,3
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,Adm,Male,ESTANCIA HIGH SCHOOL,7
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,App,Male,ESTANCIA HIGH SCHOOL,13
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,Enr,Female,ESTANCIA HIGH SCHOOL,6
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,Adm,Female,ESTANCIA HIGH SCHOOL,14
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,App,Female,ESTANCIA HIGH SCHOOL,27
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,Enr,All,ESTANCIA HIGH SCHOOL,9
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,Adm,All,ESTANCIA HIGH SCHOOL,21
ESTANCIA HIGH SCHOOL50684,Costa Mesa,Orange,App,All,ESTANCIA HIGH SCHOOL,40
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,Enr,Male,ETIWANDA HIGH SCHOOL,35
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,Adm,Male,ETIWANDA HIGH SCHOOL,54
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,App,Male,ETIWANDA HIGH SCHOOL,84
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,Enr,Female,ETIWANDA HIGH SCHOOL,41
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,Adm,Female,ETIWANDA HIGH SCHOOL,62
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,App,Female,ETIWANDA HIGH SCHOOL,99
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,Enr,All,ETIWANDA HIGH SCHOOL,76
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,Adm,All,ETIWANDA HIGH SCHOOL,116
ETIWANDA HIGH SCHOOL50888,Etiwanda,San Bernardino,App,All,ETIWANDA HIGH SCHOOL,185
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,Adm,Male,EUREKA SENIOR HIGH SCHOOL,5
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,App,Male,EUREKA SENIOR HIGH SCHOOL,8
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,Enr,Female,EUREKA SENIOR HIGH SCHOOL,7
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,Adm,Female,EUREKA SENIOR HIGH SCHOOL,11
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,App,Female,EUREKA SENIOR HIGH SCHOOL,19
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,Enr,All,EUREKA SENIOR HIGH SCHOOL,9
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,Adm,All,EUREKA SENIOR HIGH SCHOOL,16
EUREKA SENIOR HIGH SCHOOL50900,Eureka,Humboldt,App,All,EUREKA SENIOR HIGH SCHOOL,27
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,Enr,Male,EVEREST PUBLIC HIGH SCHOOL,11
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,Adm,Male,EVEREST PUBLIC HIGH SCHOOL,20
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,App,Male,EVEREST PUBLIC HIGH SCHOOL,28
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,Adm,Female,EVEREST PUBLIC HIGH SCHOOL,7
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,App,Female,EVEREST PUBLIC HIGH SCHOOL,14
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,Enr,All,EVEREST PUBLIC HIGH SCHOOL,15
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,Adm,All,EVEREST PUBLIC HIGH SCHOOL,29
EVEREST PUBLIC HIGH SCHOOL54429,Redwood City,San Mateo,App,All,EVEREST PUBLIC HIGH SCHOOL,44
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,Enr,Male,EVERETT ALVAREZ HIGH SCHOOL,8
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,Adm,Male,EVERETT ALVAREZ HIGH SCHOOL,19
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,App,Male,EVERETT ALVAREZ HIGH SCHOOL,37
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,Enr,Female,EVERETT ALVAREZ HIGH SCHOOL,26
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,Adm,Female,EVERETT ALVAREZ HIGH SCHOOL,44
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,App,Female,EVERETT ALVAREZ HIGH SCHOOL,72
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,Enr,All,EVERETT ALVAREZ HIGH SCHOOL,34
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,Adm,All,EVERETT ALVAREZ HIGH SCHOOL,64
EVERETT ALVAREZ HIGH SCHOOL52778,Salinas,Monterey,App,All,EVERETT ALVAREZ HIGH SCHOOL,110
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,Enr,Male,EVERGREEN VALLEY HIGH SCHOOL,69
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,Adm,Male,EVERGREEN VALLEY HIGH SCHOOL,117
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,App,Male,EVERGREEN VALLEY HIGH SCHOOL,177
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,Enr,Female,EVERGREEN VALLEY HIGH SCHOOL,65
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,Adm,Female,EVERGREEN VALLEY HIGH SCHOOL,133
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,App,Female,EVERGREEN VALLEY HIGH SCHOOL,195
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,Enr,All,EVERGREEN VALLEY HIGH SCHOOL,134
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,Adm,All,EVERGREEN VALLEY HIGH SCHOOL,250
EVERGREEN VALLEY HIGH SCHOOL53169,San Jose,Santa Clara,App,All,EVERGREEN VALLEY HIGH SCHOOL,373
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,App,Male,EXCELSIOR CHARTER SCHOOLS,11
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,Enr,Female,EXCELSIOR CHARTER SCHOOLS,6
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,Adm,Female,EXCELSIOR CHARTER SCHOOLS,13
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,App,Female,EXCELSIOR CHARTER SCHOOLS,21
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,Enr,All,EXCELSIOR CHARTER SCHOOLS,7
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,Adm,All,EXCELSIOR CHARTER SCHOOLS,15
EXCELSIOR CHARTER SCHOOLS53686,Victorville,San Bernardino,App,All,EXCELSIOR CHARTER SCHOOLS,32
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,Enr,Male,EXETER UNION HIGH SCHOOL,4
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,Adm,Male,EXETER UNION HIGH SCHOOL,5
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,App,Male,EXETER UNION HIGH SCHOOL,5
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,Enr,Female,EXETER UNION HIGH SCHOOL,5
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,Adm,Female,EXETER UNION HIGH SCHOOL,9
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,App,Female,EXETER UNION HIGH SCHOOL,14
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,Enr,All,EXETER UNION HIGH SCHOOL,9
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,Adm,All,EXETER UNION HIGH SCHOOL,14
EXETER UNION HIGH SCHOOL50905,Exeter,Tulare,App,All,EXETER UNION HIGH SCHOOL,19
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,Enr,Male,F BRAVO MEDICAL MAGNET HS,20
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,Adm,Male,F BRAVO MEDICAL MAGNET HS,33
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,App,Male,F BRAVO MEDICAL MAGNET HS,53
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,Enr,Female,F BRAVO MEDICAL MAGNET HS,34
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,Adm,Female,F BRAVO MEDICAL MAGNET HS,72
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,App,Female,F BRAVO MEDICAL MAGNET HS,116
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,Enr,All,F BRAVO MEDICAL MAGNET HS,54
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,Adm,All,F BRAVO MEDICAL MAGNET HS,105
F BRAVO MEDICAL MAGNET HS51719,Los Angeles,Los Angeles,App,All,F BRAVO MEDICAL MAGNET HS,169
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,Enr,Male,FAIRFAX HIGH SCHOOL,8
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,Adm,Male,FAIRFAX HIGH SCHOOL,22
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,App,Male,FAIRFAX HIGH SCHOOL,41
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,Enr,Female,FAIRFAX HIGH SCHOOL,25
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,Adm,Female,FAIRFAX HIGH SCHOOL,45
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,App,Female,FAIRFAX HIGH SCHOOL,70
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,Enr,All,FAIRFAX HIGH SCHOOL,33
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,Adm,All,FAIRFAX HIGH SCHOOL,67
FAIRFAX HIGH SCHOOL51590,Los Angeles,Los Angeles,App,All,FAIRFAX HIGH SCHOOL,111
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,Adm,Male,FAIRFIELD HIGH SCHOOL,6
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,App,Male,FAIRFIELD HIGH SCHOOL,7
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,Enr,Female,FAIRFIELD HIGH SCHOOL,3
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,Adm,Female,FAIRFIELD HIGH SCHOOL,11
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,App,Female,FAIRFIELD HIGH SCHOOL,19
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,Enr,All,FAIRFIELD HIGH SCHOOL,5
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,Adm,All,FAIRFIELD HIGH SCHOOL,17
FAIRFIELD HIGH SCHOOL50911,Fairfield,Solano,App,All,FAIRFIELD HIGH SCHOOL,26
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,Enr,Male,FALLBROOK UNION HIGH SCHOOL,5
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,Adm,Male,FALLBROOK UNION HIGH SCHOOL,12
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,App,Male,FALLBROOK UNION HIGH SCHOOL,18
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,Enr,Female,FALLBROOK UNION HIGH SCHOOL,9
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,Adm,Female,FALLBROOK UNION HIGH SCHOOL,15
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,App,Female,FALLBROOK UNION HIGH SCHOOL,19
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,Enr,All,FALLBROOK UNION HIGH SCHOOL,14
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,Adm,All,FALLBROOK UNION HIGH SCHOOL,28
FALLBROOK UNION HIGH SCHOOL50925,Fallbrook,San Diego,App,All,FALLBROOK UNION HIGH SCHOOL,38
FARMERSVILLE HIGH SCHOOL50924,Farmersville,Tulare,Adm,Male,FARMERSVILLE HIGH SCHOOL,7
FARMERSVILLE HIGH SCHOOL50924,Farmersville,Tulare,App,Male,FARMERSVILLE HIGH SCHOOL,13
FARMERSVILLE HIGH SCHOOL50924,Farmersville,Tulare,Adm,Female,FARMERSVILLE HIGH SCHOOL,9
FARMERSVILLE HIGH SCHOOL50924,Farmersville,Tulare,App,Female,FARMERSVILLE HIGH SCHOOL,14
FARMERSVILLE HIGH SCHOOL50924,Farmersville,Tulare,Adm,All,FARMERSVILLE HIGH SCHOOL,16
FARMERSVILLE HIGH SCHOOL50924,Farmersville,Tulare,App,All,FARMERSVILLE HIGH SCHOOL,27
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,Enr,Male,FELICITAS GONZALO MENDEZ HS,7
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,Adm,Male,FELICITAS GONZALO MENDEZ HS,20
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,App,Male,FELICITAS GONZALO MENDEZ HS,32
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,Enr,Female,FELICITAS GONZALO MENDEZ HS,13
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,Adm,Female,FELICITAS GONZALO MENDEZ HS,30
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,App,Female,FELICITAS GONZALO MENDEZ HS,49
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,Enr,All,FELICITAS GONZALO MENDEZ HS,20
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,Adm,All,FELICITAS GONZALO MENDEZ HS,50
FELICITAS GONZALO MENDEZ HS54381,Los Angeles,Los Angeles,App,All,FELICITAS GONZALO MENDEZ HS,81
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,Enr,Male,FILLMORE HIGH SCHOOL,10
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,Adm,Male,FILLMORE HIGH SCHOOL,15
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,App,Male,FILLMORE HIGH SCHOOL,19
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,Enr,Female,FILLMORE HIGH SCHOOL,4
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,Adm,Female,FILLMORE HIGH SCHOOL,18
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,App,Female,FILLMORE HIGH SCHOOL,21
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,Enr,All,FILLMORE HIGH SCHOOL,14
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,Adm,All,FILLMORE HIGH SCHOOL,33
FILLMORE HIGH SCHOOL50935,Fillmore,Ventura,App,All,FILLMORE HIGH SCHOOL,40
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,Enr,Male,FIREBAUGH HIGH SCHOOL,4
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,Adm,Male,FIREBAUGH HIGH SCHOOL,5
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,App,Male,FIREBAUGH HIGH SCHOOL,7
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,Adm,Female,FIREBAUGH HIGH SCHOOL,7
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,App,Female,FIREBAUGH HIGH SCHOOL,11
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,Enr,All,FIREBAUGH HIGH SCHOOL,5
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,Adm,All,FIREBAUGH HIGH SCHOOL,12
FIREBAUGH HIGH SCHOOL50937,Firebaugh,Fresno,App,All,FIREBAUGH HIGH SCHOOL,18
FLORIN HIGH SCHOOL52722,Sacramento,Sacramento,Enr,Male,FLORIN HIGH SCHOOL,9
FLORIN HIGH SCHOOL52722,Sacramento,Sacramento,Adm,Male,FLORIN HIGH SCHOOL,16
FLORIN HIGH SCHOOL52722,Sacramento,Sacramento,App,Male,FLORIN HIGH SCHOOL,29
