Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
ARMIJO HIGH SCHOOL50910,Fairfield,Solano,Adm,All,ARMIJO HIGH SCHOOL,48
ARMIJO HIGH SCHOOL50910,Fairfield,Solano,App,All,ARMIJO HIGH SCHOOL,84
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,Enr,Male,ARNOLD O BECKMAN HIGH SCHOOL,33
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,Adm,Male,ARNOLD O BECKMAN HIGH SCHOOL,68
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,App,Male,ARNOLD O BECKMAN HIGH SCHOOL,115
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,Enr,Female,ARNOLD O BECKMAN HIGH SCHOOL,52
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,Adm,Female,ARNOLD O BECKMAN HIGH SCHOOL,108
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,App,Female,ARNOLD O BECKMAN HIGH SCHOOL,153
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,Enr,All,ARNOLD O BECKMAN HIGH SCHOOL,85
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,Adm,All,ARNOLD O BECKMAN HIGH SCHOOL,176
ARNOLD O BECKMAN HIGH SCHOOL51267,Irvine,Orange,App,All,ARNOLD O BECKMAN HIGH SCHOOL,268
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,Enr,Male,ARROYO GRANDE HIGH SCHOOL,10
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,Adm,Male,ARROYO GRANDE HIGH SCHOOL,21
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,App,Male,ARROYO GRANDE HIGH SCHOOL,33
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,Enr,Female,ARROYO GRANDE HIGH SCHOOL,25
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,Adm,Female,ARROYO GRANDE HIGH SCHOOL,44
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,App,Female,ARROYO GRANDE HIGH SCHOOL,66
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,Enr,All,ARROYO GRANDE HIGH SCHOOL,35
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,Adm,All,ARROYO GRANDE HIGH SCHOOL,65
ARROYO GRANDE HIGH SCHOOL50150,Arroyo Grande,San Luis Obispo,App,All,ARROYO GRANDE HIGH SCHOOL,99
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,Enr,Male,ARROYO HIGH SCHOOL,26
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,Adm,Male,ARROYO HIGH SCHOOL,32
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,App,Male,ARROYO HIGH SCHOOL,48
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,Enr,Female,ARROYO HIGH SCHOOL,33
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,Adm,Female,ARROYO HIGH SCHOOL,44
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,App,Female,ARROYO HIGH SCHOOL,63
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,Enr,All,ARROYO HIGH SCHOOL,59
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,Adm,All,ARROYO HIGH SCHOOL,76
ARROYO HIGH SCHOOL50830,El Monte,Los Angeles,App,All,ARROYO HIGH SCHOOL,111
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,Enr,Male,ARROYO HIGH SCHOOL,16
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,Adm,Male,ARROYO HIGH SCHOOL,24
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,App,Male,ARROYO HIGH SCHOOL,35
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,Enr,Female,ARROYO HIGH SCHOOL,19
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,Adm,Female,ARROYO HIGH SCHOOL,27
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,App,Female,ARROYO HIGH SCHOOL,45
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,Enr,All,ARROYO HIGH SCHOOL,35
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,Adm,All,ARROYO HIGH SCHOOL,51
ARROYO HIGH SCHOOL53125,San Lorenzo,Alameda,App,All,ARROYO HIGH SCHOOL,80
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Enr,Male,ARROYO VALLEY HIGH SCHOOL,6
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Adm,Male,ARROYO VALLEY HIGH SCHOOL,12
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,App,Male,ARROYO VALLEY HIGH SCHOOL,25
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Enr,Female,ARROYO VALLEY HIGH SCHOOL,18
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Adm,Female,ARROYO VALLEY HIGH SCHOOL,24
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,App,Female,ARROYO VALLEY HIGH SCHOOL,47
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Enr,All,ARROYO VALLEY HIGH SCHOOL,24
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Adm,All,ARROYO VALLEY HIGH SCHOOL,36
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,App,All,ARROYO VALLEY HIGH SCHOOL,72
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Enr,Male,ARTESIA HIGH SCHOOL,4
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Adm,Male,ARTESIA HIGH SCHOOL,10
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,App,Male,ARTESIA HIGH SCHOOL,14
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Enr,Female,ARTESIA HIGH SCHOOL,4
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Adm,Female,ARTESIA HIGH SCHOOL,15
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,App,Female,ARTESIA HIGH SCHOOL,32
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Enr,All,ARTESIA HIGH SCHOOL,8
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Adm,All,ARTESIA HIGH SCHOOL,25
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,App,All,ARTESIA HIGH SCHOOL,46
ARVIN HIGH SCHOOL50160,Arvin,Kern,Enr,Male,ARVIN HIGH SCHOOL,3
ARVIN HIGH SCHOOL50160,Arvin,Kern,Adm,Male,ARVIN HIGH SCHOOL,4
ARVIN HIGH SCHOOL50160,Arvin,Kern,App,Male,ARVIN HIGH SCHOOL,7
ARVIN HIGH SCHOOL50160,Arvin,Kern,Enr,Female,ARVIN HIGH SCHOOL,7
ARVIN HIGH SCHOOL50160,Arvin,Kern,Adm,Female,ARVIN HIGH SCHOOL,11
ARVIN HIGH SCHOOL50160,Arvin,Kern,App,Female,ARVIN HIGH SCHOOL,27
ARVIN HIGH SCHOOL50160,Arvin,Kern,Enr,All,ARVIN HIGH SCHOOL,10
ARVIN HIGH SCHOOL50160,Arvin,Kern,Adm,All,ARVIN HIGH SCHOOL,15
ARVIN HIGH SCHOOL50160,Arvin,Kern,App,All,ARVIN HIGH SCHOOL,34
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Enr,Male,ASPIRE BENJAMIN HOLT COLG PREP,4
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Adm,Male,ASPIRE BENJAMIN HOLT COLG PREP,8
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,App,Male,ASPIRE BENJAMIN HOLT COLG PREP,9
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Enr,Female,ASPIRE BENJAMIN HOLT COLG PREP,6
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Adm,Female,ASPIRE BENJAMIN HOLT COLG PREP,9
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,App,Female,ASPIRE BENJAMIN HOLT COLG PREP,14
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Enr,All,ASPIRE BENJAMIN HOLT COLG PREP,10
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Adm,All,ASPIRE BENJAMIN HOLT COLG PREP,17
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,App,All,ASPIRE BENJAMIN HOLT COLG PREP,23
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Enr,Male,ASPIRE LIONEL WILSON COLG PREP,3
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Adm,Male,ASPIRE LIONEL WILSON COLG PREP,8
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,App,Male,ASPIRE LIONEL WILSON COLG PREP,9
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Enr,Female,ASPIRE LIONEL WILSON COLG PREP,4
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Adm,Female,ASPIRE LIONEL WILSON COLG PREP,6
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,App,Female,ASPIRE LIONEL WILSON COLG PREP,13
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Enr,All,ASPIRE LIONEL WILSON COLG PREP,7
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Adm,All,ASPIRE LIONEL WILSON COLG PREP,14
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,App,All,ASPIRE LIONEL WILSON COLG PREP,22
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Enr,Male,ATASCADERO HIGH SCHOOL,7
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Adm,Male,ATASCADERO HIGH SCHOOL,18
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,App,Male,ATASCADERO HIGH SCHOOL,22
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Enr,Female,ATASCADERO HIGH SCHOOL,11
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Adm,Female,ATASCADERO HIGH SCHOOL,22
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,App,Female,ATASCADERO HIGH SCHOOL,29
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Enr,All,ATASCADERO HIGH SCHOOL,18
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Adm,All,ATASCADERO HIGH SCHOOL,40
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,App,All,ATASCADERO HIGH SCHOOL,51
ATWATER HIGH SCHOOL50172,Atwater,Merced,Enr,Male,ATWATER HIGH SCHOOL,13
ATWATER HIGH SCHOOL50172,Atwater,Merced,Adm,Male,ATWATER HIGH SCHOOL,16
ATWATER HIGH SCHOOL50172,Atwater,Merced,App,Male,ATWATER HIGH SCHOOL,20
ATWATER HIGH SCHOOL50172,Atwater,Merced,Enr,Female,ATWATER HIGH SCHOOL,15
ATWATER HIGH SCHOOL50172,Atwater,Merced,Adm,Female,ATWATER HIGH SCHOOL,19
ATWATER HIGH SCHOOL50172,Atwater,Merced,App,Female,ATWATER HIGH SCHOOL,27
ATWATER HIGH SCHOOL50172,Atwater,Merced,Enr,All,ATWATER HIGH SCHOOL,28
ATWATER HIGH SCHOOL50172,Atwater,Merced,Adm,All,ATWATER HIGH SCHOOL,35
ATWATER HIGH SCHOOL50172,Atwater,Merced,App,All,ATWATER HIGH SCHOOL,47
AVENAL HIGH SCHOOL50185,Avenal,Kings,Enr,Male,AVENAL HIGH SCHOOL,5
AVENAL HIGH SCHOOL50185,Avenal,Kings,Adm,Male,AVENAL HIGH SCHOOL,7
AVENAL HIGH SCHOOL50185,Avenal,Kings,App,Male,AVENAL HIGH SCHOOL,8
AVENAL HIGH SCHOOL50185,Avenal,Kings,Adm,Female,AVENAL HIGH SCHOOL,4
AVENAL HIGH SCHOOL50185,Avenal,Kings,App,Female,AVENAL HIGH SCHOOL,11
AVENAL HIGH SCHOOL50185,Avenal,Kings,Enr,All,AVENAL HIGH SCHOOL,7
AVENAL HIGH SCHOOL50185,Avenal,Kings,Adm,All,AVENAL HIGH SCHOOL,11
AVENAL HIGH SCHOOL50185,Avenal,Kings,App,All,AVENAL HIGH SCHOOL,19
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Enr,Male,AZUSA HIGH SCHOOL,3
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Adm,Male,AZUSA HIGH SCHOOL,6
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,App,Male,AZUSA HIGH SCHOOL,12
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Enr,Female,AZUSA HIGH SCHOOL,9
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Adm,Female,AZUSA HIGH SCHOOL,12
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,App,Female,AZUSA HIGH SCHOOL,17
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Enr,All,AZUSA HIGH SCHOOL,12
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Adm,All,AZUSA HIGH SCHOOL,18
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,App,All,AZUSA HIGH SCHOOL,29
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Enr,Male,BAKERSFIELD HIGH SCHOOL,3
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Adm,Male,BAKERSFIELD HIGH SCHOOL,9
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,App,Male,BAKERSFIELD HIGH SCHOOL,15
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Enr,Female,BAKERSFIELD HIGH SCHOOL,5
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Adm,Female,BAKERSFIELD HIGH SCHOOL,12
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,App,Female,BAKERSFIELD HIGH SCHOOL,24
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Enr,All,BAKERSFIELD HIGH SCHOOL,8
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Adm,All,BAKERSFIELD HIGH SCHOOL,21
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,App,All,BAKERSFIELD HIGH SCHOOL,39
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Enr,Male,BALBOA HIGH SCHOOL,38
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Adm,Male,BALBOA HIGH SCHOOL,53
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,App,Male,BALBOA HIGH SCHOOL,69
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Enr,Female,BALBOA HIGH SCHOOL,36
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Adm,Female,BALBOA HIGH SCHOOL,47
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,App,Female,BALBOA HIGH SCHOOL,69
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Enr,All,BALBOA HIGH SCHOOL,74
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Adm,All,BALBOA HIGH SCHOOL,100
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,App,All,BALBOA HIGH SCHOOL,138
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Enr,Male,BALDWIN PARK HIGH SCHOOL,7
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Adm,Male,BALDWIN PARK HIGH SCHOOL,15
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,App,Male,BALDWIN PARK HIGH SCHOOL,25
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Enr,Female,BALDWIN PARK HIGH SCHOOL,22
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Adm,Female,BALDWIN PARK HIGH SCHOOL,35
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,App,Female,BALDWIN PARK HIGH SCHOOL,54
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Enr,All,BALDWIN PARK HIGH SCHOOL,29
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Adm,All,BALDWIN PARK HIGH SCHOOL,50
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,App,All,BALDWIN PARK HIGH SCHOOL,79
BANNING HIGH SCHOOL50230,Banning,Riverside,Enr,Male,BANNING HIGH SCHOOL,11
BANNING HIGH SCHOOL50230,Banning,Riverside,Adm,Male,BANNING HIGH SCHOOL,12
BANNING HIGH SCHOOL50230,Banning,Riverside,App,Male,BANNING HIGH SCHOOL,17
BANNING HIGH SCHOOL50230,Banning,Riverside,Enr,Female,BANNING HIGH SCHOOL,8
BANNING HIGH SCHOOL50230,Banning,Riverside,Adm,Female,BANNING HIGH SCHOOL,13
BANNING HIGH SCHOOL50230,Banning,Riverside,App,Female,BANNING HIGH SCHOOL,25
BANNING HIGH SCHOOL50230,Banning,Riverside,Enr,All,BANNING HIGH SCHOOL,19
BANNING HIGH SCHOOL50230,Banning,Riverside,Adm,All,BANNING HIGH SCHOOL,25
BANNING HIGH SCHOOL50230,Banning,Riverside,App,All,BANNING HIGH SCHOOL,42
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Enr,Male,BARSTOW HIGH SCHOOL,4
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Adm,Male,BARSTOW HIGH SCHOOL,5
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,App,Male,BARSTOW HIGH SCHOOL,9
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Enr,Female,BARSTOW HIGH SCHOOL,3
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Adm,Female,BARSTOW HIGH SCHOOL,8
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,App,Female,BARSTOW HIGH SCHOOL,13
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Enr,All,BARSTOW HIGH SCHOOL,7
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Adm,All,BARSTOW HIGH SCHOOL,13
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,App,All,BARSTOW HIGH SCHOOL,22
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Enr,Male,BASSETT HIGH SCHOOL,8
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Adm,Male,BASSETT HIGH SCHOOL,10
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,App,Male,BASSETT HIGH SCHOOL,14
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Enr,Female,BASSETT HIGH SCHOOL,4
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Adm,Female,BASSETT HIGH SCHOOL,13
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,App,Female,BASSETT HIGH SCHOOL,22
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Enr,All,BASSETT HIGH SCHOOL,12
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Adm,All,BASSETT HIGH SCHOOL,23
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,App,All,BASSETT HIGH SCHOOL,36
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Enr,Male,BEAR CREEK HIGH SCHOOL,6
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Adm,Male,BEAR CREEK HIGH SCHOOL,13
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,App,Male,BEAR CREEK HIGH SCHOOL,21
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Enr,Female,BEAR CREEK HIGH SCHOOL,7
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Adm,Female,BEAR CREEK HIGH SCHOOL,17
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,App,Female,BEAR CREEK HIGH SCHOOL,28
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Enr,All,BEAR CREEK HIGH SCHOOL,13
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Adm,All,BEAR CREEK HIGH SCHOOL,30
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,App,All,BEAR CREEK HIGH SCHOOL,49
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Enr,Male,BEAR RIVER HIGH SCHOOL,7
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Adm,Male,BEAR RIVER HIGH SCHOOL,9
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,App,Male,BEAR RIVER HIGH SCHOOL,12
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Adm,Female,BEAR RIVER HIGH SCHOOL,5
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,App,Female,BEAR RIVER HIGH SCHOOL,11
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Enr,All,BEAR RIVER HIGH SCHOOL,8
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Adm,All,BEAR RIVER HIGH SCHOOL,14
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,App,All,BEAR RIVER HIGH SCHOOL,23
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Enr,Male,BEAUMONT HIGH SCHOOL,13
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Adm,Male,BEAUMONT HIGH SCHOOL,18
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,App,Male,BEAUMONT HIGH SCHOOL,27
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Enr,Female,BEAUMONT HIGH SCHOOL,15
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Adm,Female,BEAUMONT HIGH SCHOOL,21
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,App,Female,BEAUMONT HIGH SCHOOL,37
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Enr,All,BEAUMONT HIGH SCHOOL,28
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Adm,All,BEAUMONT HIGH SCHOOL,39
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,App,All,BEAUMONT HIGH SCHOOL,64
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Enr,Male,BELL GARDENS SENIOR HS,11
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Adm,Male,BELL GARDENS SENIOR HS,21
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,App,Male,BELL GARDENS SENIOR HS,53
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Enr,Female,BELL GARDENS SENIOR HS,17
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Adm,Female,BELL GARDENS SENIOR HS,32
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,App,Female,BELL GARDENS SENIOR HS,74
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Enr,All,BELL GARDENS SENIOR HS,28
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Adm,All,BELL GARDENS SENIOR HS,53
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,App,All,BELL GARDENS SENIOR HS,127
BELL HIGH SCHOOL50245,Bell,Los Angeles,Enr,Male,BELL HIGH SCHOOL,18
BELL HIGH SCHOOL50245,Bell,Los Angeles,Adm,Male,BELL HIGH SCHOOL,36
BELL HIGH SCHOOL50245,Bell,Los Angeles,App,Male,BELL HIGH SCHOOL,65
BELL HIGH SCHOOL50245,Bell,Los Angeles,Enr,Female,BELL HIGH SCHOOL,37
BELL HIGH SCHOOL50245,Bell,Los Angeles,Adm,Female,BELL HIGH SCHOOL,59
BELL HIGH SCHOOL50245,Bell,Los Angeles,App,Female,BELL HIGH SCHOOL,117
BELL HIGH SCHOOL50245,Bell,Los Angeles,Enr,All,BELL HIGH SCHOOL,55
BELL HIGH SCHOOL50245,Bell,Los Angeles,Adm,All,BELL HIGH SCHOOL,95
BELL HIGH SCHOOL50245,Bell,Los Angeles,App,All,BELL HIGH SCHOOL,182
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Enr,Male,BELLA VISTA HIGH SCHOOL,11
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Adm,Male,BELLA VISTA HIGH SCHOOL,24
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,App,Male,BELLA VISTA HIGH SCHOOL,37
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Enr,Female,BELLA VISTA HIGH SCHOOL,12
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Adm,Female,BELLA VISTA HIGH SCHOOL,30
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,App,Female,BELLA VISTA HIGH SCHOOL,62
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Enr,All,BELLA VISTA HIGH SCHOOL,23
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Adm,All,BELLA VISTA HIGH SCHOOL,54
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,App,All,BELLA VISTA HIGH SCHOOL,99
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Enr,Male,BELLFLOWER HIGH SCHOOL,5
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,Male,BELLFLOWER HIGH SCHOOL,9
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,Male,BELLFLOWER HIGH SCHOOL,15
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Enr,Female,BELLFLOWER HIGH SCHOOL,7
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,Female,BELLFLOWER HIGH SCHOOL,10
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,Female,BELLFLOWER HIGH SCHOOL,17
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Enr,All,BELLFLOWER HIGH SCHOOL,12
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,All,BELLFLOWER HIGH SCHOOL,19
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,All,BELLFLOWER HIGH SCHOOL,32
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,Male,BELMONT HIGH SCHOOL,6
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,Male,BELMONT HIGH SCHOOL,10
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,Male,BELMONT HIGH SCHOOL,23
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,Female,BELMONT HIGH SCHOOL,12
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,Female,BELMONT HIGH SCHOOL,18
