Calculation1,City,County/State/ Territory,Count,Gender,School,Pivot Field Values
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,Adm,All,ARROYO VALLEY HIGH SCHOOL,64
ARROYO VALLEY HIGH SCHOOL52948,San Bernardino,San Bernardino,App,All,ARROYO VALLEY HIGH SCHOOL,89
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Enr,Male,ARTESIA HIGH SCHOOL,5
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Adm,Male,ARTESIA HIGH SCHOOL,12
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,App,Male,ARTESIA HIGH SCHOOL,20
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Enr,Female,ARTESIA HIGH SCHOOL,5
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Adm,Female,ARTESIA HIGH SCHOOL,16
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,App,Female,ARTESIA HIGH SCHOOL,28
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Enr,All,ARTESIA HIGH SCHOOL,10
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,Adm,All,ARTESIA HIGH SCHOOL,28
ARTESIA HIGH SCHOOL50155,Lakewood,Los Angeles,App,All,ARTESIA HIGH SCHOOL,48
ARVIN HIGH SCHOOL50160,Arvin,Kern,Enr,Male,ARVIN HIGH SCHOOL,6
ARVIN HIGH SCHOOL50160,Arvin,Kern,Adm,Male,ARVIN HIGH SCHOOL,7
ARVIN HIGH SCHOOL50160,Arvin,Kern,App,Male,ARVIN HIGH SCHOOL,11
ARVIN HIGH SCHOOL50160,Arvin,Kern,Enr,Female,ARVIN HIGH SCHOOL,12
ARVIN HIGH SCHOOL50160,Arvin,Kern,Adm,Female,ARVIN HIGH SCHOOL,22
ARVIN HIGH SCHOOL50160,Arvin,Kern,App,Female,ARVIN HIGH SCHOOL,32
ARVIN HIGH SCHOOL50160,Arvin,Kern,Enr,All,ARVIN HIGH SCHOOL,18
ARVIN HIGH SCHOOL50160,Arvin,Kern,Adm,All,ARVIN HIGH SCHOOL,29
ARVIN HIGH SCHOOL50160,Arvin,Kern,App,All,ARVIN HIGH SCHOOL,43
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Enr,Male,ASPIRE BENJAMIN HOLT COLG PREP,6
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Adm,Male,ASPIRE BENJAMIN HOLT COLG PREP,10
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,App,Male,ASPIRE BENJAMIN HOLT COLG PREP,12
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Enr,Female,ASPIRE BENJAMIN HOLT COLG PREP,5
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Adm,Female,ASPIRE BENJAMIN HOLT COLG PREP,14
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,App,Female,ASPIRE BENJAMIN HOLT COLG PREP,17
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Enr,All,ASPIRE BENJAMIN HOLT COLG PREP,11
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,Adm,All,ASPIRE BENJAMIN HOLT COLG PREP,24
ASPIRE BENJAMIN HOLT COLG PREP53843,Stockton,San Joaquin,App,All,ASPIRE BENJAMIN HOLT COLG PREP,29
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Adm,Male,ASPIRE LIONEL WILSON COLG PREP,3
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,App,Male,ASPIRE LIONEL WILSON COLG PREP,7
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Enr,Female,ASPIRE LIONEL WILSON COLG PREP,4
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Adm,Female,ASPIRE LIONEL WILSON COLG PREP,8
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,App,Female,ASPIRE LIONEL WILSON COLG PREP,11
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Enr,All,ASPIRE LIONEL WILSON COLG PREP,6
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,Adm,All,ASPIRE LIONEL WILSON COLG PREP,11
ASPIRE LIONEL WILSON COLG PREP51761,Oakland,Alameda,App,All,ASPIRE LIONEL WILSON COLG PREP,18
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Enr,Male,ATASCADERO HIGH SCHOOL,5
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Adm,Male,ATASCADERO HIGH SCHOOL,6
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,App,Male,ATASCADERO HIGH SCHOOL,11
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Enr,Female,ATASCADERO HIGH SCHOOL,15
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Adm,Female,ATASCADERO HIGH SCHOOL,21
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,App,Female,ATASCADERO HIGH SCHOOL,25
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Enr,All,ATASCADERO HIGH SCHOOL,20
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,Adm,All,ATASCADERO HIGH SCHOOL,27
ATASCADERO HIGH SCHOOL50165,Atascadero,San Luis Obispo,App,All,ATASCADERO HIGH SCHOOL,36
ATWATER HIGH SCHOOL50172,Atwater,Merced,Enr,Male,ATWATER HIGH SCHOOL,9
ATWATER HIGH SCHOOL50172,Atwater,Merced,Adm,Male,ATWATER HIGH SCHOOL,17
ATWATER HIGH SCHOOL50172,Atwater,Merced,App,Male,ATWATER HIGH SCHOOL,18
ATWATER HIGH SCHOOL50172,Atwater,Merced,Enr,Female,ATWATER HIGH SCHOOL,16
ATWATER HIGH SCHOOL50172,Atwater,Merced,Adm,Female,ATWATER HIGH SCHOOL,23
ATWATER HIGH SCHOOL50172,Atwater,Merced,App,Female,ATWATER HIGH SCHOOL,28
ATWATER HIGH SCHOOL50172,Atwater,Merced,Enr,All,ATWATER HIGH SCHOOL,25
ATWATER HIGH SCHOOL50172,Atwater,Merced,Adm,All,ATWATER HIGH SCHOOL,40
ATWATER HIGH SCHOOL50172,Atwater,Merced,App,All,ATWATER HIGH SCHOOL,47
AVENAL HIGH SCHOOL50185,Avenal,Kings,Enr,Male,AVENAL HIGH SCHOOL,3
AVENAL HIGH SCHOOL50185,Avenal,Kings,Adm,Male,AVENAL HIGH SCHOOL,4
AVENAL HIGH SCHOOL50185,Avenal,Kings,App,Male,AVENAL HIGH SCHOOL,6
AVENAL HIGH SCHOOL50185,Avenal,Kings,Enr,Female,AVENAL HIGH SCHOOL,3
AVENAL HIGH SCHOOL50185,Avenal,Kings,Adm,Female,AVENAL HIGH SCHOOL,10
AVENAL HIGH SCHOOL50185,Avenal,Kings,App,Female,AVENAL HIGH SCHOOL,11
AVENAL HIGH SCHOOL50185,Avenal,Kings,Enr,All,AVENAL HIGH SCHOOL,6
AVENAL HIGH SCHOOL50185,Avenal,Kings,Adm,All,AVENAL HIGH SCHOOL,14
AVENAL HIGH SCHOOL50185,Avenal,Kings,App,All,AVENAL HIGH SCHOOL,17
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Enr,Male,AZUSA HIGH SCHOOL,16
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Adm,Male,AZUSA HIGH SCHOOL,21
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,App,Male,AZUSA HIGH SCHOOL,23
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Enr,Female,AZUSA HIGH SCHOOL,10
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Adm,Female,AZUSA HIGH SCHOOL,16
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,App,Female,AZUSA HIGH SCHOOL,27
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Enr,All,AZUSA HIGH SCHOOL,26
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,Adm,All,AZUSA HIGH SCHOOL,37
AZUSA HIGH SCHOOL50188,Azusa,Los Angeles,App,All,AZUSA HIGH SCHOOL,50
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Enr,Male,BAKERSFIELD HIGH SCHOOL,4
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Adm,Male,BAKERSFIELD HIGH SCHOOL,12
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,App,Male,BAKERSFIELD HIGH SCHOOL,18
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Enr,Female,BAKERSFIELD HIGH SCHOOL,6
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Adm,Female,BAKERSFIELD HIGH SCHOOL,15
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,App,Female,BAKERSFIELD HIGH SCHOOL,24
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Enr,All,BAKERSFIELD HIGH SCHOOL,10
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,Adm,All,BAKERSFIELD HIGH SCHOOL,27
BAKERSFIELD HIGH SCHOOL50205,Bakersfield,Kern,App,All,BAKERSFIELD HIGH SCHOOL,42
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Enr,Male,BALBOA HIGH SCHOOL,26
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Adm,Male,BALBOA HIGH SCHOOL,38
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,App,Male,BALBOA HIGH SCHOOL,56
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Enr,Female,BALBOA HIGH SCHOOL,41
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Adm,Female,BALBOA HIGH SCHOOL,55
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,App,Female,BALBOA HIGH SCHOOL,71
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Enr,All,BALBOA HIGH SCHOOL,67
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,Adm,All,BALBOA HIGH SCHOOL,93
BALBOA HIGH SCHOOL52916,San Francisco,San Francisco,App,All,BALBOA HIGH SCHOOL,127
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Enr,Male,BALDWIN PARK HIGH SCHOOL,18
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Adm,Male,BALDWIN PARK HIGH SCHOOL,21
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,App,Male,BALDWIN PARK HIGH SCHOOL,31
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Enr,Female,BALDWIN PARK HIGH SCHOOL,11
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Adm,Female,BALDWIN PARK HIGH SCHOOL,22
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,App,Female,BALDWIN PARK HIGH SCHOOL,40
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Enr,All,BALDWIN PARK HIGH SCHOOL,29
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,Adm,All,BALDWIN PARK HIGH SCHOOL,43
BALDWIN PARK HIGH SCHOOL50225,Baldwin Park,Los Angeles,App,All,BALDWIN PARK HIGH SCHOOL,71
BANNING HIGH SCHOOL50230,Banning,Riverside,Enr,Male,BANNING HIGH SCHOOL,8
BANNING HIGH SCHOOL50230,Banning,Riverside,Adm,Male,BANNING HIGH SCHOOL,12
BANNING HIGH SCHOOL50230,Banning,Riverside,App,Male,BANNING HIGH SCHOOL,14
BANNING HIGH SCHOOL50230,Banning,Riverside,Enr,Female,BANNING HIGH SCHOOL,9
BANNING HIGH SCHOOL50230,Banning,Riverside,Adm,Female,BANNING HIGH SCHOOL,12
BANNING HIGH SCHOOL50230,Banning,Riverside,App,Female,BANNING HIGH SCHOOL,25
BANNING HIGH SCHOOL50230,Banning,Riverside,Enr,All,BANNING HIGH SCHOOL,17
BANNING HIGH SCHOOL50230,Banning,Riverside,Adm,All,BANNING HIGH SCHOOL,24
BANNING HIGH SCHOOL50230,Banning,Riverside,App,All,BANNING HIGH SCHOOL,39
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Adm,Male,BARSTOW HIGH SCHOOL,4
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,App,Male,BARSTOW HIGH SCHOOL,6
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Enr,Female,BARSTOW HIGH SCHOOL,4
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Adm,Female,BARSTOW HIGH SCHOOL,7
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,App,Female,BARSTOW HIGH SCHOOL,11
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Enr,All,BARSTOW HIGH SCHOOL,6
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,Adm,All,BARSTOW HIGH SCHOOL,11
BARSTOW HIGH SCHOOL50235,Barstow,San Bernardino,App,All,BARSTOW HIGH SCHOOL,17
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Adm,Male,BASSETT HIGH SCHOOL,6
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,App,Male,BASSETT HIGH SCHOOL,14
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Enr,Female,BASSETT HIGH SCHOOL,8
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Adm,Female,BASSETT HIGH SCHOOL,20
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,App,Female,BASSETT HIGH SCHOOL,30
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Enr,All,BASSETT HIGH SCHOOL,10
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,Adm,All,BASSETT HIGH SCHOOL,26
BASSETT HIGH SCHOOL50238,La Puente,Los Angeles,App,All,BASSETT HIGH SCHOOL,44
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Adm,Male,BEAR CREEK HIGH SCHOOL,9
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,App,Male,BEAR CREEK HIGH SCHOOL,22
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Enr,Female,BEAR CREEK HIGH SCHOOL,19
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Adm,Female,BEAR CREEK HIGH SCHOOL,28
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,App,Female,BEAR CREEK HIGH SCHOOL,37
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Enr,All,BEAR CREEK HIGH SCHOOL,21
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,Adm,All,BEAR CREEK HIGH SCHOOL,37
BEAR CREEK HIGH SCHOOL53436,Stockton,San Joaquin,App,All,BEAR CREEK HIGH SCHOOL,59
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Enr,Male,BEAR RIVER HIGH SCHOOL,4
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Adm,Male,BEAR RIVER HIGH SCHOOL,9
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,App,Male,BEAR RIVER HIGH SCHOOL,10
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Enr,Female,BEAR RIVER HIGH SCHOOL,4
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Adm,Female,BEAR RIVER HIGH SCHOOL,13
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,App,Female,BEAR RIVER HIGH SCHOOL,18
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Enr,All,BEAR RIVER HIGH SCHOOL,8
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,Adm,All,BEAR RIVER HIGH SCHOOL,22
BEAR RIVER HIGH SCHOOL51092,Grass Valley,Nevada,App,All,BEAR RIVER HIGH SCHOOL,28
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Enr,Male,BEAUMONT HIGH SCHOOL,11
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Adm,Male,BEAUMONT HIGH SCHOOL,15
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,App,Male,BEAUMONT HIGH SCHOOL,24
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Enr,Female,BEAUMONT HIGH SCHOOL,17
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Adm,Female,BEAUMONT HIGH SCHOOL,25
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,App,Female,BEAUMONT HIGH SCHOOL,34
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Enr,All,BEAUMONT HIGH SCHOOL,28
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,Adm,All,BEAUMONT HIGH SCHOOL,40
BEAUMONT HIGH SCHOOL50240,Beaumont,Riverside,App,All,BEAUMONT HIGH SCHOOL,58
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Enr,Male,BELL GARDENS SENIOR HS,14
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Adm,Male,BELL GARDENS SENIOR HS,27
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,App,Male,BELL GARDENS SENIOR HS,37
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Enr,Female,BELL GARDENS SENIOR HS,16
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Adm,Female,BELL GARDENS SENIOR HS,36
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,App,Female,BELL GARDENS SENIOR HS,65
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Enr,All,BELL GARDENS SENIOR HS,30
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,Adm,All,BELL GARDENS SENIOR HS,63
BELL GARDENS SENIOR HS50265,Bell Gardens,Los Angeles,App,All,BELL GARDENS SENIOR HS,102
BELL HIGH SCHOOL50245,Bell,Los Angeles,Enr,Male,BELL HIGH SCHOOL,16
BELL HIGH SCHOOL50245,Bell,Los Angeles,Adm,Male,BELL HIGH SCHOOL,38
BELL HIGH SCHOOL50245,Bell,Los Angeles,App,Male,BELL HIGH SCHOOL,54
BELL HIGH SCHOOL50245,Bell,Los Angeles,Enr,Female,BELL HIGH SCHOOL,27
BELL HIGH SCHOOL50245,Bell,Los Angeles,Adm,Female,BELL HIGH SCHOOL,58
BELL HIGH SCHOOL50245,Bell,Los Angeles,App,Female,BELL HIGH SCHOOL,98
BELL HIGH SCHOOL50245,Bell,Los Angeles,Enr,All,BELL HIGH SCHOOL,43
BELL HIGH SCHOOL50245,Bell,Los Angeles,Adm,All,BELL HIGH SCHOOL,96
BELL HIGH SCHOOL50245,Bell,Los Angeles,App,All,BELL HIGH SCHOOL,152
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Enr,Male,BELLA VISTA HIGH SCHOOL,16
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Adm,Male,BELLA VISTA HIGH SCHOOL,26
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,App,Male,BELLA VISTA HIGH SCHOOL,42
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Enr,Female,BELLA VISTA HIGH SCHOOL,11
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Adm,Female,BELLA VISTA HIGH SCHOOL,26
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,App,Female,BELLA VISTA HIGH SCHOOL,39
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Enr,All,BELLA VISTA HIGH SCHOOL,27
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,Adm,All,BELLA VISTA HIGH SCHOOL,52
BELLA VISTA HIGH SCHOOL50912,Fair Oaks,Sacramento,App,All,BELLA VISTA HIGH SCHOOL,81
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,Male,BELLFLOWER HIGH SCHOOL,12
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Enr,Female,BELLFLOWER HIGH SCHOOL,6
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,Female,BELLFLOWER HIGH SCHOOL,9
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,Female,BELLFLOWER HIGH SCHOOL,18
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Enr,All,BELLFLOWER HIGH SCHOOL,8
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,Adm,All,BELLFLOWER HIGH SCHOOL,11
BELLFLOWER HIGH SCHOOL50255,Bellflower,Los Angeles,App,All,BELLFLOWER HIGH SCHOOL,30
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,Male,BELMONT HIGH SCHOOL,9
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,Male,BELMONT HIGH SCHOOL,16
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,Male,BELMONT HIGH SCHOOL,24
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,Female,BELMONT HIGH SCHOOL,10
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,Female,BELMONT HIGH SCHOOL,25
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,Female,BELMONT HIGH SCHOOL,38
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Enr,All,BELMONT HIGH SCHOOL,19
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,Adm,All,BELMONT HIGH SCHOOL,41
BELMONT HIGH SCHOOL51540,Los Angeles,Los Angeles,App,All,BELMONT HIGH SCHOOL,62
BENICIA HIGH SCHOOL50280,Benicia,Solano,Enr,Male,BENICIA HIGH SCHOOL,13
BENICIA HIGH SCHOOL50280,Benicia,Solano,Adm,Male,BENICIA HIGH SCHOOL,27
BENICIA HIGH SCHOOL50280,Benicia,Solano,App,Male,BENICIA HIGH SCHOOL,39
BENICIA HIGH SCHOOL50280,Benicia,Solano,Enr,Female,BENICIA HIGH SCHOOL,20
BENICIA HIGH SCHOOL50280,Benicia,Solano,Adm,Female,BENICIA HIGH SCHOOL,35
BENICIA HIGH SCHOOL50280,Benicia,Solano,App,Female,BENICIA HIGH SCHOOL,53
BENICIA HIGH SCHOOL50280,Benicia,Solano,Enr,All,BENICIA HIGH SCHOOL,33
BENICIA HIGH SCHOOL50280,Benicia,Solano,Adm,All,BENICIA HIGH SCHOOL,62
BENICIA HIGH SCHOOL50280,Benicia,Solano,App,All,BENICIA HIGH SCHOOL,92
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Enr,Male,BENJAMIN FRANKLIN HIGH SCHOOL,11
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Adm,Male,BENJAMIN FRANKLIN HIGH SCHOOL,20
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,App,Male,BENJAMIN FRANKLIN HIGH SCHOOL,28
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Enr,Female,BENJAMIN FRANKLIN HIGH SCHOOL,10
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Adm,Female,BENJAMIN FRANKLIN HIGH SCHOOL,27
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,App,Female,BENJAMIN FRANKLIN HIGH SCHOOL,48
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Enr,All,BENJAMIN FRANKLIN HIGH SCHOOL,21
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,Adm,All,BENJAMIN FRANKLIN HIGH SCHOOL,47
BENJAMIN FRANKLIN HIGH SCHOOL51550,Los Angeles,Los Angeles,App,All,BENJAMIN FRANKLIN HIGH SCHOOL,76
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Enr,Male,BERKELEY HIGH SCHOOL,38
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Adm,Male,BERKELEY HIGH SCHOOL,104
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,App,Male,BERKELEY HIGH SCHOOL,146
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Enr,Female,BERKELEY HIGH SCHOOL,71
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Adm,Female,BERKELEY HIGH SCHOOL,161
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,App,Female,BERKELEY HIGH SCHOOL,211
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Enr,All,BERKELEY HIGH SCHOOL,109
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,Adm,All,BERKELEY HIGH SCHOOL,265
BERKELEY HIGH SCHOOL50290,Berkeley,Alameda,App,All,BERKELEY HIGH SCHOOL,357
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Enr,Male,BEVERLY HILLS HIGH SCHOOL,27
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Adm,Male,BEVERLY HILLS HIGH SCHOOL,74
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,App,Male,BEVERLY HILLS HIGH SCHOOL,118
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Enr,Female,BEVERLY HILLS HIGH SCHOOL,34
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Adm,Female,BEVERLY HILLS HIGH SCHOOL,73
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,App,Female,BEVERLY HILLS HIGH SCHOOL,106
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Enr,All,BEVERLY HILLS HIGH SCHOOL,61
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,Adm,All,BEVERLY HILLS HIGH SCHOOL,147
BEVERLY HILLS HIGH SCHOOL50320,Beverly Hills,Los Angeles,App,All,BEVERLY HILLS HIGH SCHOOL,224
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Adm,Male,BIG BEAR HIGH SCHOOL,7
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,App,Male,BIG BEAR HIGH SCHOOL,10
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Enr,Female,BIG BEAR HIGH SCHOOL,6
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Adm,Female,BIG BEAR HIGH SCHOOL,11
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,App,Female,BIG BEAR HIGH SCHOOL,15
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Enr,All,BIG BEAR HIGH SCHOOL,8
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,Adm,All,BIG BEAR HIGH SCHOOL,18
BIG BEAR HIGH SCHOOL50330,Big Bear Lake,San Bernardino,App,All,BIG BEAR HIGH SCHOOL,25
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Enr,Male,BIRMINGHAM COMMUNITY HS,12
BIRMINGHAM COMMUNITY HS53615,Lake Balboa,Los Angeles,Adm,Male,BIRMINGHAM COMMUNITY HS,20
